,title,text
0,3.0,"I wet to this university on weekend ,there were not many people here just some pre-college students like me.I walked around in the campus and took a look with the sight.As a famous university in South Korea,Kyunghee University is not good like it's reputation.Bulidings are little old and the campus is little dirty too.With a normal library,this kyunghee such like a normal school,the biggest difference may be is Kyunghee university has it's own kindergarten and middle school.Anyway you can study here but without much excellent things."
