,title,text
0,4.0,"The museum is located in Cheongdam-dong, Gangnam-gu, Seoul. All types of visitors can enjoy this museum. It consist of six themes - super hero, anime, etc. It also has a coffee shop and a store if you want to shop for figurines. Those who love collecting or watching animes/cartoons, this place is for you."
