,title,text
0,5.0,"I am studying in Korea University now and I think my living of study in here is quite good.Korea university is the oldest one in South Korea.It was set up in 1905 .You can see many ancient buildings with a modern inside.Studying in here is such a good rest,everything is opening to it's students.My favorite place is lounge in central plaza.Because some time I can get free food for my breakfast.Ok,I am pulling your leg.The real reason is the reading room and lounges are very good for studying.You can come here and feel everything by your own."
